Property Name,SBU,Brand,UID,REGULATOR,DEPARTMENT,CATEGORY,DOCTYPE,permitType,Renewable,Expiration,Ageing Type,Ageing Days,Active ItemID,Upload,Applicable,PM,OM,BH,Queued,Validated,Reject
North East City Center Carpark,EMG,Carpark,1162,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1165,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1166,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1169,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1176,FIDELITY,Admin and Governance,Operation,INSURANCES,FB | Carpark Attendant Fidelity Bond (FB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1183,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property Fire Insurance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1184,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property's CGLI/COMMAR/CARI,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1185,MUNICIPAL / LGU,Admin and Governance,Government,Permit/Certificate,LGU | Barangay Clearance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1186,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Business/Mayors Permit,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1187,MUNICIPAL / LGU,Admin and Governance,Government,Certificate,LGU | Community Tax Certificate,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1189,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Health/Sanitary Permit,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1393,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Administrative Assistant Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1395,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Carpark Attendant Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1397,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | House Keeping Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1398,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Maintenance Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1401,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Security Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1402,PNP,Security,Government,License; with Attestation,PNP | Agency Firearm License with Duty Detail Order (DDO) (Per Person),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1403,PNP,Security,Government,Certificate; received by DOLE,PNP | Security first aider: Standard/ Occupational First Aid and Basic Life Support-CPR/AED from Red Cross/BFP/DOH or TESDA,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1404,PNP,Security,Government,License; with Attestation,PNP | Security Guard Radio License from NTC (per Person),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1405,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security Agency License to Operate (Per Detachment),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North East City Center Carpark,EMG,Carpark,1406,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security License (per security guard),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1002,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Annual,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1016,BIR,Finance,Government,Forms,BIR  | 2550 - Quarterly Value Added Tax Return (VAT),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1019,BIR,Finance,Government,Certificate,BIR | BIR Permit - Certificate of Registration (COR),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1020,BIR,Finance,Government,Forms,BIR  | Income Tax Return - Quarterly,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1022,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Administrative Assistant Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1024,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Carpark Attendant Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1026,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | House Keeping Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1027,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Maintenance Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1030,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Security Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1031,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Administrative Assistant Manpower Contract,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1034,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Carpark Attendant Manpower Contract,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1036,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | House Keeping Manpower Contract,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1037,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Maintenance Manpower Contract,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1040,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Property Management Contract,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1042,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Security Manpower Contract,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1090,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1095,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1096,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1099,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1100,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1102,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1105,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1106,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1109,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1110,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1112,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1115,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1116,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1119,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1120,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1122,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1125,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1126,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1129,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1130,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1132,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1135,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1136,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1139,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1140,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1142,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1145,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1146,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1149,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1150,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1152,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1155,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1156,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1159,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1160,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1162,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Carpark Attendant,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1165,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Housekeeping,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1166,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Maintenance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1169,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Security,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1176,FIDELITY,Admin and Governance,Operation,INSURANCES,FB | Carpark Attendant Fidelity Bond (FB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1183,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property Fire Insurance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1184,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property's CGLI/COMMAR/CARI,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1185,MUNICIPAL / LGU,Admin and Governance,Government,Permit/Certificate,LGU | Barangay Clearance,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1186,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Business/Mayors Permit,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1187,MUNICIPAL / LGU,Admin and Governance,Government,Certificate,LGU | Community Tax Certificate,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1189,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Health/Sanitary Permit,-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1393,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Administrative Assistant Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1395,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Carpark Attendant Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1397,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | House Keeping Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
North West City Center Carpark,EMG,Carpark,1398,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Maintenance Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Trisha Geotina,Aris Pangilinan,Ivan C. Daguio,0,0,0
